year,price,transmission,mileage,fuel_type,engine_size,Automatic,Manual,OtherTransmission,Semi-Auto,Diesel,Hybrid,OtherFuel,Petrol
2018,25000,Semi-Auto,11150.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,25000,Automatic,11048.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,44000,Semi-Auto,8023.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,25000,Semi-Auto,10000.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,24500,Semi-Auto,9200.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,26500,Semi-Auto,3000.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,31400,Semi-Auto,100.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,18510,Semi-Auto,27573.0,Diesel,2.1,0,0,0,1,1,0,0,0
2015,17999,Semi-Auto,15566.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,35499,Semi-Auto,2616.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,30199,Semi-Auto,2456.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,31609,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,27499,Semi-Auto,3325.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,34579,Semi-Auto,1000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,35539,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,60859,Semi-Auto,1000.0,Petrol,4.0,0,0,0,1,0,0,0,1
2016,18624,Semi-Auto,21603.0,Petrol,2.0,0,0,0,1,0,0,0,1
2017,28624,Semi-Auto,41045.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,41949,Semi-Auto,11470.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,25449,Semi-Auto,13193.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,23949,Semi-Auto,14658.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,22699,Semi-Auto,23185.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19849,Semi-Auto,13977.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20149,Semi-Auto,11784.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19899,Semi-Auto,13347.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25949,Semi-Auto,10201.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19899,Semi-Auto,13359.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20149,Semi-Auto,11761.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25799,Semi-Auto,11056.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20449,Semi-Auto,13865.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,22549,Semi-Auto,5437.0,Petrol,1.5,0,0,0,1,0,0,0,1
2018,18799,Semi-Auto,14731.0,Petrol,1.5,0,0,0,1,0,0,0,1
2016,18449,Semi-Auto,23077.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,24999,Semi-Auto,6330.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,31199,Semi-Auto,4979.0,Petrol,2.0,0,0,0,1,0,0,0,1
2016,17999,Semi-Auto,28984.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,24549,Semi-Auto,14642.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,24399,Semi-Auto,13469.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,17491,Automatic,18500.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,28995,Automatic,3000.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,19749,Semi-Auto,14730.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,28400,Semi-Auto,16884.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,22000,Semi-Auto,10998.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,28359,Semi-Auto,6040.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,28000,Semi-Auto,1999.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,41400,Semi-Auto,3615.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,28700,Semi-Auto,4000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,28000,Semi-Auto,10648.0,Petrol,2.0,0,0,0,1,0,0,0,1
2020,30500,Semi-Auto,100.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,28589,Semi-Auto,7075.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26589,Semi-Auto,3762.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,37899,Semi-Auto,7411.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,28949,Semi-Auto,6565.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,23199,Semi-Auto,8942.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,30799,Semi-Auto,8947.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,24299,Semi-Auto,12546.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30699,Semi-Auto,9914.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,28749,Semi-Auto,6449.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30995,Semi-Auto,14.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,29995,Semi-Auto,21.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29995,Semi-Auto,22.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29995,Semi-Auto,13.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29995,Automatic,14.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,28374,Automatic,8962.0,Diesel,2.0,1,0,0,0,1,0,0,0
2016,31995,Automatic,11891.0,Petrol,3.0,1,0,0,0,0,0,0,1
2016,22624,Semi-Auto,10271.0,Petrol,2.0,0,0,0,1,0,0,0,1
2020,39995,Semi-Auto,328.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,30995,Automatic,6959.0,Diesel,2.0,1,0,0,0,1,0,0,0
2020,39309,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,36399,Semi-Auto,27416.0,Petrol,4.0,0,0,0,1,0,0,0,1
2019,32899,Semi-Auto,4378.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,33299,Semi-Auto,2838.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,34099,Semi-Auto,6033.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,30499,Semi-Auto,1126.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26599,Semi-Auto,4000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,28491,Automatic,3000.0,Petrol,1.5,1,0,0,0,0,0,0,1
2014,14491,Manual,23000.0,Petrol,2.0,0,1,0,0,0,0,0,1
2017,42991,Automatic,7100.0,Petrol,4.0,1,0,0,0,0,0,0,1
2016,35991,Automatic,18900.0,Petrol,4.0,1,0,0,0,0,0,0,1
2016,16695,Semi-Auto,41000.0,Diesel,2.1,0,0,0,1,1,0,0,0
2015,14490,Semi-Auto,41590.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,24724,Semi-Auto,10545.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,31995,Semi-Auto,37.0,Petrol,2.0,0,0,0,1,0,0,0,1
2020,30500,Semi-Auto,999.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,39000,Semi-Auto,7011.0,Petrol,3.0,0,0,0,1,0,0,0,1
2016,17500,Semi-Auto,41758.0,Hybrid,2.0,0,0,0,1,0,1,0,0
2018,15999,Semi-Auto,41650.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,25599,Semi-Auto,13624.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,29999,Semi-Auto,13109.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30299,Semi-Auto,2230.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,25299,Semi-Auto,13440.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,19899,Semi-Auto,13633.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19849,Semi-Auto,14017.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,21099,Semi-Auto,4535.0,Petrol,1.5,0,0,0,1,0,0,0,1
2020,30500,Semi-Auto,199.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29950,Semi-Auto,6605.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29500,Semi-Auto,7610.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30500,Semi-Auto,7098.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30500,Semi-Auto,3180.0,Diesel,2.0,0,0,0,1,1,0,0,0
2015,15250,Semi-Auto,43348.0,Diesel,2.1,0,0,0,1,1,0,0,0
2014,10995,Semi-Auto,39802.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,23991,Automatic,27500.0,Petrol,2.0,1,0,0,0,0,0,0,1
2018,39991,Automatic,9000.0,Petrol,3.0,1,0,0,0,0,0,0,1
2019,30799,Automatic,7264.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,29699,Automatic,4542.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,28499,Automatic,1864.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,26299,Semi-Auto,13237.0,Petrol,1.5,0,0,0,1,0,0,0,1
2018,24199,Semi-Auto,6812.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25449,Semi-Auto,13197.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19849,Semi-Auto,14074.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19799,Semi-Auto,14401.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25349,Semi-Auto,10544.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,24849,Semi-Auto,5000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2017,25999,Semi-Auto,6600.0,Petrol,2.0,0,0,0,1,0,0,0,1
2018,22991,Automatic,12000.0,Petrol,1.5,1,0,0,0,0,0,0,1
2016,19999,Semi-Auto,24137.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,20299,Semi-Auto,14184.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20349,Semi-Auto,14012.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,29349,Semi-Auto,11561.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26349,Semi-Auto,10299.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,42099,Semi-Auto,3076.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,25849,Semi-Auto,10977.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25349,Semi-Auto,9728.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19799,Semi-Auto,14422.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25499,Semi-Auto,15175.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,28199,Semi-Auto,9252.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,23879,Manual,551.0,Petrol,1.6,0,1,0,0,0,0,0,1
2019,29099,Semi-Auto,5088.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,34579,Semi-Auto,1000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,36999,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,33789,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2015,17749,Semi-Auto,19039.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,18999,Semi-Auto,31727.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,25149,Semi-Auto,13157.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20399,Semi-Auto,13334.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,30349,Semi-Auto,438.0,Petrol,2.0,0,0,0,1,0,0,0,1
2016,17849,Semi-Auto,45557.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,22449,Semi-Auto,44998.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,17299,Semi-Auto,66500.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,17999,Semi-Auto,21040.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,25999,Semi-Auto,15195.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,27799,Semi-Auto,3251.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26589,Automatic,3070.0,Diesel,1.6,1,0,0,0,1,0,0,0
2018,23199,Automatic,9136.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,20449,Semi-Auto,14005.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,26199,Automatic,9366.0,Diesel,2.1,1,0,0,0,1,0,0,0
2018,19599,Semi-Auto,13053.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,23289,Semi-Auto,15458.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25399,Automatic,6612.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,27299,Semi-Auto,1000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2018,28699,Semi-Auto,5234.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,31609,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26699,Semi-Auto,5500.0,Petrol,2.0,0,0,0,1,0,0,0,1
2016,24799,Automatic,30385.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,27199,Semi-Auto,3780.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,20699,Semi-Auto,10037.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,23699,Semi-Auto,7978.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,21449,Semi-Auto,2684.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,30849,Semi-Auto,8473.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,46999,Semi-Auto,9962.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,28199,Semi-Auto,10452.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,27499,Semi-Auto,1211.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,29299,Semi-Auto,2905.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,19799,Automatic,17000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2016,20399,Semi-Auto,15000.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,23799,Semi-Auto,3640.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,31699,Semi-Auto,3358.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30799,Semi-Auto,7031.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,31199,Semi-Auto,4885.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,34799,Semi-Auto,3435.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,68399,Semi-Auto,1282.0,Petrol,4.0,0,0,0,1,0,0,0,1
2019,31529,Automatic,1000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,35049,Automatic,1000.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,38289,Automatic,1000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,32289,Automatic,1000.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,32069,Automatic,1000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,32069,Automatic,1000.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,30299,Automatic,7478.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,67699,Automatic,544.0,Petrol,4.0,1,0,0,0,0,0,0,1
2019,35399,Semi-Auto,1273.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,24849,Automatic,1446.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,24789,Automatic,428.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,39299,Automatic,8628.0,Petrol,3.0,1,0,0,0,0,0,0,1
2019,25099,Automatic,3400.0,Petrol,1.6,1,0,0,0,0,0,0,1
2019,27199,Automatic,754.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,23399,Automatic,3816.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,31199,Automatic,3435.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,32069,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30919,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25799,Semi-Auto,1000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2016,38349,Semi-Auto,22000.0,Petrol,4.0,0,0,0,1,0,0,0,1
2019,49499,Semi-Auto,1000.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,49669,Semi-Auto,1000.0,Petrol,3.0,0,0,0,1,0,0,0,1
2018,18399,Semi-Auto,31122.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,31299,Semi-Auto,4631.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,33599,Semi-Auto,2983.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,20349,Semi-Auto,10745.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,34399,Semi-Auto,3353.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,30099,Semi-Auto,2671.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,31519,Semi-Auto,1000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2016,19799,Semi-Auto,38500.0,Petrol,2.0,0,0,0,1,0,0,0,1
2018,29999,Semi-Auto,17788.0,Petrol,3.0,0,0,0,1,0,0,0,1
2018,26799,Semi-Auto,7466.0,Petrol,2.0,0,0,0,1,0,0,0,1
2020,36209,Semi-Auto,1000.0,Petrol,2.0,0,0,0,1,0,0,0,1
2017,14549,Semi-Auto,38085.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,25899,Semi-Auto,10662.0,Petrol,1.5,0,0,0,1,0,0,0,1
2020,36809,Semi-Auto,1000.0,Petrol,1.5,0,0,0,1,0,0,0,1
2016,25499,Semi-Auto,9458.0,Petrol,2.0,0,0,0,1,0,0,0,1
2017,18299,Semi-Auto,35431.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,25999,Semi-Auto,2883.0,Petrol,2.0,0,0,0,1,0,0,0,1
2016,18999,Semi-Auto,28500.0,Diesel,2.1,0,0,0,1,1,0,0,0
2016,19799,Semi-Auto,21086.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,28599,Semi-Auto,970.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,32599,Semi-Auto,3723.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25999,Semi-Auto,13701.0,Petrol,1.5,0,0,0,1,0,0,0,1
2018,47099,Automatic,11501.0,Petrol,4.0,1,0,0,0,0,0,0,1
2019,26289,Automatic,650.0,Petrol,1.5,1,0,0,0,0,0,0,1
2017,25599,Semi-Auto,13000.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,31609,Semi-Auto,1825.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,15999,Semi-Auto,9000.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,34919,Semi-Auto,2292.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,28999,Semi-Auto,2392.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,33599,Automatic,1734.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,31099,Automatic,1935.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,20399,Semi-Auto,14111.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29349,Semi-Auto,4133.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,20299,Semi-Auto,14144.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25749,Semi-Auto,13873.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25749,Semi-Auto,13789.0,Diesel,2.0,0,0,0,1,1,0,0,0
2016,17149,Semi-Auto,38395.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,42049,Semi-Auto,6071.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,30149,Semi-Auto,6362.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,29199,Semi-Auto,4699.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,19699,Semi-Auto,15020.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,32999,Semi-Auto,2373.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,42999,Semi-Auto,8751.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,41699,Semi-Auto,7400.0,Petrol,3.0,0,0,0,1,0,0,0,1
2018,50799,Automatic,639.0,Petrol,4.0,1,0,0,0,0,0,0,1
2016,17949,Automatic,22000.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,26299,Semi-Auto,5661.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,67199,Semi-Auto,2270.0,Petrol,4.0,0,0,0,1,0,0,0,1
2019,33999,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,24289,Semi-Auto,13716.0,Diesel,2.1,0,0,0,1,1,0,0,0
2020,40179,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,27299,Automatic,138.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,26699,Semi-Auto,10597.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,26699,Semi-Auto,6718.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20399,Semi-Auto,13793.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,20799,Semi-Auto,15536.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,24299,Semi-Auto,14333.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25999,Semi-Auto,14344.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,26189,Semi-Auto,8069.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,29799,Automatic,7621.0,Diesel,2.0,1,0,0,0,1,0,0,0
2019,29099,Semi-Auto,8205.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,19499,Semi-Auto,25241.0,Diesel,2.1,0,0,0,1,1,0,0,0
2018,24499,Semi-Auto,9304.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,23799,Semi-Auto,12946.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,43199,Semi-Auto,9551.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,41499,Semi-Auto,8116.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,29699,Semi-Auto,4279.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,32699,Semi-Auto,1362.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,32069,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,27699,Semi-Auto,5426.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,32959,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29549,Semi-Auto,9053.0,Petrol,2.0,0,0,0,1,0,0,0,1
2016,21099,Semi-Auto,9272.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,16995,Semi-Auto,19372.0,Diesel,1.6,0,0,0,1,1,0,0,0
2016,13990,Manual,57138.0,Diesel,2.1,0,1,0,0,1,0,0,0
2018,29499,Automatic,1988.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,40099,Semi-Auto,11267.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,28399,Semi-Auto,7430.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,19799,Semi-Auto,14251.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20199,Semi-Auto,11381.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,19799,Semi-Auto,14301.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,26049,Semi-Auto,9612.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,31999,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,23849,Semi-Auto,15207.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20349,Semi-Auto,13898.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,24599,Semi-Auto,14234.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20299,Semi-Auto,14855.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,40849,Semi-Auto,10387.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,20349,Semi-Auto,14005.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,20299,Semi-Auto,14123.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,26899,Automatic,2019.0,Petrol,1.5,1,0,0,0,0,0,0,1
2018,25399,Automatic,18257.0,Diesel,2.1,1,0,0,0,1,0,0,0
2019,32099,Semi-Auto,1000.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,28399,Semi-Auto,3061.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,37999,Automatic,2486.0,Petrol,1.5,1,0,0,0,0,0,0,1
2019,33299,Automatic,2286.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,46599,Semi-Auto,1724.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,33699,Automatic,1000.0,Petrol,2.0,1,0,0,0,0,0,0,1
2019,66899,Semi-Auto,262.0,Petrol,4.0,0,0,0,1,0,0,0,1
2019,25849,Semi-Auto,13244.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,25549,Semi-Auto,15144.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,28799,Semi-Auto,13321.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,24299,Semi-Auto,11403.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26049,Semi-Auto,9693.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,28349,Semi-Auto,7133.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,31149,Semi-Auto,6750.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,32499,Semi-Auto,1303.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,33799,Semi-Auto,5669.0,Diesel,2.0,0,0,0,1,1,0,0,0
2017,18049,Semi-Auto,41005.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,27499,Semi-Auto,3462.0,Diesel,1.6,0,0,0,1,1,0,0,0
2019,28599,Semi-Auto,901.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,31599,Semi-Auto,3784.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,31799,Semi-Auto,2273.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,26799,Semi-Auto,2498.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,41999,Semi-Auto,10104.0,Petrol,3.0,0,0,0,1,0,0,0,1
2019,20599,Semi-Auto,13004.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,34399,Semi-Auto,3414.0,Petrol,2.0,0,0,0,1,0,0,0,1
2019,25699,Semi-Auto,15251.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29799,Semi-Auto,8959.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,22549,Semi-Auto,16961.0,Petrol,1.5,0,0,0,1,0,0,0,1
2019,25499,Semi-Auto,16226.0,Diesel,2.0,0,0,0,1,1,0,0,0
2019,29099,Semi-Auto,3820.0,Diesel,2.0,0,0,0,1,1,0,0,0
2018,25049,Semi-Auto,6550.0,Diesel,1.6,0,0,0,1,1,0,0,0
2015,16789,Semi-Auto,20100.0,Diesel,2.1,0,0,0,1,1,0,0,0
2017,22899,Semi-Auto,17800.0,Diesel,2.1,0,0,0,1,1,0,0,0
2019,62399,Semi-Auto,7580.0,Petrol,4.0,0,0,0,1,0,0,0,1
2018,23799,Automatic,5905.0,Petrol,2.0,1,0,0,0,0,0,0,1
